"ID","TEXT","CREATED_AT","RETWEET_COUNT","FAVOURITE_COUNT","CATEGORY","SENTIMENT"
"1468367642985705472","b'German investigators say they believe the deaths of five people in Berlin were linked to a fake #COVIDvaccine certificate.The man had left a note saying he had procured a fake vaccination certificate for his wife. \nVaccine Today,Love Tomorrow\n#VTLT\n(SHSM) \nhttps://t.co/NkCjlUcC3P'","Tue Dec 07 23:51:41 +0000 2021","0","0"
"1468367585699942401","b'.@LizBoldonMN has asked for required vaccination of school district employees, especially those dealing with students, during her comments to the school board'","Tue Dec 07 23:51:28 +0000 2021","0","23"
"1468367540544024579","b'"wHy hAsN\'T joE BiDEn eNdEd tHE pAnDeMIc?"\nhttps://t.co/nkdxx5MkcY'","Tue Dec 07 23:51:17 +0000 2021","17","66"
"1468367448193867776","b'Our research lan has completed initial experiments on #neutralization of #Omicron by #Pfizer BNT162b2 vaccination-elicited immunity: https://t.co/KQRU5wBrCU'","Tue Dec 07 23:50:55 +0000 2021","0","0"
"1468367438337417216","b"#Radikalisierung \nToday in Germany a \nfather has his 3 innocent \nChildren and his wife killed\nbecause he was caught with a forged  vaccination certification.And he was\nafraid that he would be arrested and his wife's \nchildren would be taken away.Which is total nonsense. https://t.co/CHKbipVztK"","Tue Dec 07 23:50:52 +0000 2021","2","1"
"1468367419852742659","b'COVID-19 natural immunity versus vaccination | Nebraska Medicine Omaha, NE \xe2\x81\xa6\xe2\x81\xa6@smerconish\xe2\x81\xa9 this is 4 u! https://t.co/vsZxJGosYS'","Tue Dec 07 23:50:48 +0000 2021","0","0"
"1468367332296871940","b'Thousands of Military Service Members Miss COVID Vaccination Deadlines https://t.co/BDByjMao0i'","Tue Dec 07 23:50:27 +0000 2021","0","2"
"1468367250696687624","b'THIS SUNDAY!! December 12th. The Vaccination Team will be at The Caribbean Rum Festival to administer vaccines and answer any questions that you might have. GET VACCINATED...See you there!\n\n#ididitsfl #ModcoDidIt #covid19vaccine #community #communitysupport https://t.co/WIfAFHlMns'","Tue Dec 07 23:50:08 +0000 2021","0","0"
"1468367220132745216","b'Amar Shabazz is accused of purchasing the cards through a foreign online marketplace before advertising and selling them across social media.\n\n"Covid19 vaccination card who want one," he posted to one account. "$75 a pop." \n\nhttps://t.co/WkRsyCpZWu'","Tue Dec 07 23:50:00 +0000 2021","0","4"
"1468367166474907648","b"Anything with the word Covid/Vaccination in it gets automatically sent to junk mail or bin. Some advertising garbage in the mail box about Covid didn't make it up the drive yesterday. It was bin day and in it went."","Tue Dec 07 23:49:48 +0000 2021","0","1"
"1468367113056358406","b'On the first day of the drive-thru vaccination clinic, the public health department administered 379 doses. https://t.co/jr1cILhAKZ'","Tue Dec 07 23:49:35 +0000 2021","0","0"
"1468367104223162371","b"How is that the fatality rate declined after vaccination we went back to level1 because we were out of serious danger until the new variants show up, this proves that the vaccines do help. We can't blame the government for CHINA CARELESSNESS, you cried out for vaccines because..&gt; https://t.co/g5KngrUbwq"","Tue Dec 07 23:49:33 +0000 2021","0","0"
"1468367062548586504","b'An improved way of looking at vaccination data, as CDC definition of \xe2\x80\x9cfully vaccinated\xe2\x80\x9d has been outdated for months. Best information now is Pfizer and Moderna should be considered 3-dose vaccines. https://t.co/36JEuWYzHv'","Tue Dec 07 23:49:23 +0000 2021","0","1"
"1468367045209165827","b'If I was in the NBA I would tell them to smd I\xe2\x80\x99m not getting vaccinated you don\xe2\x80\x99t control my body. I\xe2\x80\x99ll provide a Covid test but you can\xe2\x80\x99t force vaccination'","Tue Dec 07 23:49:19 +0000 2021","0","0"
"1468366881811742729","b'For all the STILL ongoing controversy over vaccine mandates,  I bring to you a direct quote from the Cdn. Human Rights Commission. Rights are not w/o limits.\n\nhttps://t.co/p0Ri317fUw https://t.co/NpSIOprXoJ'","Tue Dec 07 23:48:40 +0000 2021","0","1"
"1468366814950264834","b'Every day until SUNDAY, the @Austin_Health #Vaccination Hub at La Trobe is accepting walk-ins for staff, students and family members for vaccinations and booster shots. \n\nFrom therein, book your closest clinic here: \nhttps://t.co/suqfjHy6Co\n\nMore: https://t.co/wQ6TDL5ZZB https://t.co/FNuWbjo7uY'","Tue Dec 07 23:48:24 +0000 2021","0","0"
"1468366793701998602","b'Colombia is introducing vaccine passports. Find out how they\xe2\x80\x99ll work.\n\nhttps://t.co/1JfkAW9j0L'","Tue Dec 07 23:48:19 +0000 2021","0","0"
"1468366787909758984","b"What is the Covid vaccination rate among Public Sector workers? I'm not going through an office outbreak again...."","Tue Dec 07 23:48:17 +0000 2021","0","0"
